
### SETTING ##########################################

row_id,USERID,TIMESTAMP,gender,currentRoutine,DOB,name,length,mass,dbversion,vibration,alarm,timer,sets,targetrep,age,zonedifference,location,use_location,screenon,auto_lock,lastlogs,preloadreps,exp_level,fit_goal,audio_reminder,audio_exercise_tips,audio_personal_tips
82098956,10405027,"2024-05-20 21:25:49",f,2,2001-10-30,," inches"," lbs",,,,60,3,8,0,-4,,1,1,0,1,0,1,1,0,0,0


######################################################

### PROFILE ##########################################

13897701798,10405027,"2024-01-16 15:41:41",1,"25x8,25x6,25x6",815,31.66,2024-01-14,1200,"Machine Single-Leg Curl",453,124,1705266003,"0,0,0"
13923248190,10405027,"2024-01-16 15:52:13",1,"10x9,10x7,10x3",816,9,2024-01-16,47,Push-Up,317,125,1705419780,"0,0,0"
13923312125,10405027,"2024-01-16 16:09:36",1,"45x10,85x8,90x5,90x5",817,107.66,2024-01-16,2,"Barbell Bench Press",312,125,1705420451,"0,0,0,0"
13923543359,10405027,"2024-01-16 16:19:24",1,"85x10,90x6,90x5",818,113.33,2024-01-16,86,"Cable Lat Pulldown (Wide Grip)",403,125,1705421647,"0,0,0"
13923671296,10405027,"2024-01-16 16:29:51",1,"22.5x10,22.5x9,22.5x6",819,30,2024-01-16,48,"Dumbbell Seated Shoulder Press",315,125,1705422177,"0,0,0"
13923768274,10405027,"2024-01-16 16:39:08",1,"17.5x10,17.5x8,17.5x6",820,23.33,2024-01-16,100,"Dumbbell Bicep Curl",406,125,1705422721,"0,0,0"
13923866660,10405027,"2024-01-17 16:52:04",1,"70x12,85x6,85x6",821,102,2024-01-16,21,"Cable Seated Row",404,125,1705423416,"0,0,0"
13938416544,10405027,"2024-01-17 16:52:04",1,"45x10,95x10,135x10,135x10,145x8",822,183.66,2024-01-17,12,"Barbell Squat",244,126,1705504768,"0,0,0,0,0"
13938694391,10405027,"2024-01-17 16:52:04",1,"45x10,95x10,135x8,135x8",823,171,2024-01-17,93,"Barbell Deadlift",261,126,1705506226,"0,0,0,0"
13938929105,10405027,"2024-01-17 16:52:04",1,"198x10,220x8,220x8",824,278.66,2024-01-17,386,"Barbell Hip Thrust",264,126,1705507620,"0,0,0"
13939201322,10405027,"2024-01-17 16:52:04",1,"298x10,388x10,478x8,478x8",825,605.46,2024-01-17,132,"Machine Leg Press",242,126,1705508725,"0,0,0,0"
14006273062,10405027,"2024-01-22 16:11:11",1,"45x10,95x10,135x8,135x10,145x6",826,180,2024-01-22,12,"Barbell Squat",244,127,1705934537,"0,0,0,0,0"
14006542413,10405027,"2024-01-22 16:11:11",1,"176x10,198x6,220x5",827,256.66,2024-01-22,386,"Barbell Hip Thrust",264,127,1705935590,"0,0,0"
14006698081,10405027,"2024-01-22 15:26:00",1,"45x8,75x8,85x8",828,107.66,2024-01-22,128,"Barbell Lunge",434,127,1705936402,"0,0,0"
14006928459,10405027,"2024-01-22 15:29:50",1,45x12,829,62.99,2024-01-22,143,"Barbell Standing Calf Raise",433,127,1705937389,"0,0,0"
14007010135,10405027,"2024-01-22 15:39:02",1,118x5,830,137.66,2024-01-22,1102,"Machine Single-Leg Press",376,127,1705937942,"0,0,0"
14007010283,10405027,"2024-01-22 15:59:54",1,"298x10,388x10,478x8,478x6",831,605.46,2024-01-22,132,"Machine Leg Press",242,127,1705937949,"0,0,0,0"
14007349820,10405027,"2024-01-22 16:07:47",1,"80x10,90x10,108x6",832,129.6,2024-01-22,160,"Machine Leg Curl (Prone)",389,127,1705939206,"0,0,0"
14069075960,10405027,"2024-01-26 13:44:44",1,"45x10,75x8,75x8,75x8",833,95,2024-01-26,2,"Barbell Bench Press",312,128,1706275867,"0,0,0,0"
14069447489,10405027,"2024-01-26 13:55:03",1,"41x12,66x8,66x8",834,83.6,2024-01-26,1262,"Machine Assisted Pull-Up",313,128,1706277010,"0,0,0"
14069615997,10405027,"2024-01-26 14:03:27",1,"66x12,78x10,78x10",835,104,2024-01-26,1261,"Machine Assisted Dip",323,128,1706277440,"0,0,0"
14069823821,10405027,"2024-01-26 14:15:59",1,"17.5x12,17.5x12,17.5x10",836,24.5,2024-01-26,48,"Dumbbell Seated Shoulder Press",315,128,1706278062,"0,0,0"
14070142837,10405027,"2024-01-26 14:30:40",1,"17.5x12,20x10,20x10",837,26.66,2024-01-26,31,"Dumbbell Incline Bench Press",402,128,1706279018,"0,0,0"
14070370850,10405027,"2024-01-26 14:41:17",1,"22.5x12,27.5x10,27.5x10",838,36.66,2024-01-26,159,"Cable Tricep Pushdown (Rope)",407,128,1706279637,"0,0,0"
14070500617,10405027,"2024-01-26 14:45:39",1,"7.5x8,7.5x8,7.5x8",839,9.5,2024-01-26,225,"Cable One-Arm Tricep Extension (Reverse Grip)",408,128,1706280082,"0,0,0"
14096741702,10405027,"2024-01-28 20:29:45",1,"45x10,95x8,135x8,155x3",840,171,2024-01-28,12,"Barbell Squat",244,129,1706470008,"0,0,0,0,0"
14096909819,10405027,"2024-01-28 20:29:45",1,"45x10,95x10,115x10,115x8",841,153.33,2024-01-28,93,"Barbell Deadlift",261,129,1706470648,"0,0,0,0"
14097179370,10405027,"2024-01-28 20:29:45",1,"198x10,220x8,220x8,242x6",842,290.39,2024-01-28,386,"Barbell Hip Thrust",264,129,1706471374,"0,0,0,0"
14097387406,10405027,"2024-01-28 20:29:45",1,"85x8,90x6",843,108,2024-01-28,160,"Machine Leg Curl (Prone)",389,129,1706472153,"0,0,0"
14097472733,10405027,"2024-01-28 20:29:45",1,298x10,844,397.33,2024-01-28,132,"Machine Leg Press",242,129,1706472639,"0,0,0,0"
14097486447,10405027,"2024-01-28 20:29:45",1,"118x8,138x8,138x10",845,184,2024-01-28,1102,"Machine Single-Leg Press",376,129,1706472798,"0,0,0"
14097553339,10405027,"2024-01-28 20:29:45",1,"95x15,115x10,115x10",846,153.33,2024-01-28,143,"Barbell Standing Calf Raise",433,129,1706473375,"0,0,0"
14125038786,10405027,"2024-01-30 15:52:34",1,"45x10,75x8,75x8,75x8",847,95,2024-01-30,2,"Barbell Bench Press",312,130,1706629287,"0,0,0,0"
14125376473,10405027,"2024-01-30 16:17:12",1,"20x12,22.5x10,25x12",848,35,2024-01-30,31,"Dumbbell Incline Bench Press",402,130,1706630717,"0,0,0"
14125641596,10405027,"2024-01-30 16:32:39",1,"12.5x12,22.5x10,22.5x10,22.5x10",849,30,2024-01-30,14,"Cable Cross-Over",415,130,1706631849,"0,0,0,0"
14125724357,10405027,"2024-01-30 16:40:12",1,"22.5x15,27.5x8",850,34.83,2024-01-30,159,"Cable Tricep Pushdown (Rope)",407,130,1706632541,"0,0,0"
14140992379,10405027,"2024-02-04 19:46:01",1,"66x10,72x8,78x8",851,98.8,2024-01-31,1262,"Machine Assisted Pull-Up",313,131,1706714364,"0,0,0"
14141088789,10405027,"2024-01-31 15:33:27",1,"70x10,75x8,75x8",852,95,2024-01-31,86,"Cable Lat Pulldown (Wide Grip)",403,131,1706714862,"0,0,0"
14141200239,10405027,"2024-01-31 15:44:54",1,"70x10,70x8,70x10",853,93.33,2024-01-31,21,"Cable Seated Row",404,131,1706715357,"0,0,0"
14141401862,10405027,"2024-02-04 19:46:01",1,"25x12,30x10,30x10",854,40,2024-01-31,825,"Cable One-Arm Lat Pulldown",409,131,1706716134,"0,0,0"
14141559919,10405027,"2024-01-31 16:09:00",1,"50x12,60x8,60x8",855,76,2024-01-31,3,"Barbell Bent-Over Row",314,131,1706716947,"0,0,0,0"
14141693070,10405027,"2024-01-31 16:23:11",1,"12.5x12,12.5x12,12.5x12",856,17.5,2024-01-31,108,"Dumbbell Hammer Curl (Neutral Grip)",405,131,1706717626,"0,0,0"
14156151381,10405027,"2024-02-01 14:59:39",1,"45x10,95x8",857,120.33,2024-02-01,12,"Barbell Squat",244,132,1706799382,"0,0,0,0,0"
14156565423,10405027,"2024-02-01 15:33:05",1,"45x10,95x10,135x8,135x8",858,171,2024-02-01,93,"Barbell Deadlift",261,132,1706801190,"0,0,0,0"
14156673681,10405027,"2024-02-01 15:49:15",1,"118x10,138x12,158x10",859,210.66,2024-02-01,1102,"Machine Single-Leg Press",376,132,1706801845,"0,0,0"
14156868093,10405027,"2024-02-01 16:00:42",1,"100x12,115x12,130x8",860,164.66,2024-02-01,130,"Machine Leg Extension",243,132,1706802812,"0,0,0"
14156994366,10405027,"2024-02-01 16:06:20",1,"160x10,175x8,175x8",861,221.66,2024-02-01,216,"Machine Hip Abduction",246,132,1706803339,"0,0,0"
14157058777,10405027,"2024-02-01 16:14:09",1,"145x12,160x8,160x8",862,203,2024-02-01,217,"Machine Hip Adduction",247,132,1706803707,"0,0,0"
14198316377,10405027,"2024-02-04 19:53:23",1,"10x6,10x4,10x3",863,6,2024-02-04,47,Push-Up,317,133,1707076037,"0,0,0"
14198404572,10405027,"2024-02-04 20:08:34",1,"45x10,75x8,80x6,80x8",864,101.33,2024-02-04,2,"Barbell Bench Press",312,133,1707076652,"0,0,0,0"
14198540730,10405027,"2024-02-04 20:22:07",1,"25x12,27.5x5,27.5x5",865,35,2024-02-04,31,"Dumbbell Incline Bench Press",402,133,1707077709,"0,0,0"
14198544495,10405027,"2024-02-04 20:23:15",1,"10x12,10x10,10x10",866,14,2024-02-04,32,"Dumbbell Lateral Raise",427,133,1707077793,"0,0,0"
14198631785,10405027,"2024-02-04 20:32:25",1,"20x8,20x8,20x7",867,25.33,2024-02-04,48,"Dumbbell Seated Shoulder Press",315,133,1707078415,"0,0,0"
14198724373,10405027,"2024-02-04 20:40:37",1,"78x12,84x10,91x7",868,112.23,2024-02-04,1261,"Machine Assisted Dip",323,133,1707078927,"0,0,0"
14198789157,10405027,"2024-02-04 20:48:37",1,"22.5x10,22.5x7,22.5x6",869,30,2024-02-04,14,"Cable Cross-Over",415,133,1707079442,"0,0,0"
14198877036,10405027,"2024-02-04 21:01:11",1,"27.5x14,32.5x10",870,43.33,2024-02-04,159,"Cable Tricep Pushdown (Rope)",407,133,1707080028,"0,0"
14209261426,10405027,"2024-02-06 16:39:03",1,"45x10,95x10,115x8,135x6,135x3",871,162,2024-02-05,12,"Barbell Squat",244,134,1707144811,"0,0,0,0,0"
14209528325,10405027,"2024-02-06 16:39:03",1,"45x10,95x10,115x10,135x5",872,157.5,2024-02-05,93,"Barbell Deadlift",261,134,1707145927,"0,0,0,0"
14209733110,10405027,"2024-02-05 15:41:02",1,"118x10,158x10,158x10,178x8",873,225.46,2024-02-05,1102,"Machine Single-Leg Press",376,134,1707147062,"0,0,0,0"
14209935915,10405027,"2024-02-05 15:54:22",1,"198x10,220x8,242x8,264x5",874,308,2024-02-05,386,"Barbell Hip Thrust",264,134,1707147882,"0,0,0,0"
14210022610,10405027,"2024-02-05 16:04:49",1,"80x10,90x8,90x8",875,114,2024-02-05,160,"Machine Leg Curl (Prone)",389,134,1707148681,"0,0,0"
14227405954,10405027,"2024-02-06 16:39:01",1,"45x10,65x8,75x8,75x8,75x8",876,95,2024-02-06,3,"Barbell Bent-Over Row",334,135,1707233872,"0,0,0,0,0"
14227725410,10405027,"2024-02-06 16:01:29",1,"66x10,78x8,91x5",877,106.16,2024-02-06,1262,"Machine Assisted Pull-Up",336,135,1707234949,"0,0,0"
14227898482,10405027,"2024-02-06 16:18:22",1,"25x10,25x10,25x10,25x10",878,33.33,2024-02-06,1041,"Cable One-Arm Seated Row",459,135,1707235668,"0,0,0,0,0"
14272709618,10405027,"2024-02-09 13:39:23",1,"10x5,10x3,10x2",879,5,2024-02-09,47,Push-Up,317,136,1707485656,"0,0,0"
14272815959,10405027,"2024-02-09 14:07:52",1,"45x8,80x8,85x5,85x7",880,104.83,2024-02-09,2,"Barbell Bench Press",312,136,1707486186,"0,0,0,0"
14273114935,10405027,"2024-02-09 14:14:11",1,"72x8,91x3,91x5",881,106.16,2024-02-09,1262,"Machine Assisted Pull-Up",313,136,1707487686,"0,0,0"
14273315218,10405027,"2024-02-09 14:21:00",1,"91x10,97x10,103x6",882,129.33,2024-02-09,1261,"Machine Assisted Dip",323,136,1707488180,"0,0,0"
14273448863,10405027,"2024-02-09 14:39:17",1,"25x12,30x8,30x8",883,38,2024-02-09,1041,"Cable One-Arm Seated Row",465,136,1707488733,"0,0,0"
14273458381,10405027,"2024-02-09 14:39:41",1,"30x8,30x8,30x8",884,38,2024-02-09,159,"Cable Tricep Pushdown (Rope)",407,136,1707488861,"0,0,0"
14273641627,10405027,"2024-02-09 14:57:45",1,"12.5x10,15x6,15x6",885,18,2024-02-09,106,"Dumbbell Incline Curl",466,136,1707489916,"0,0,0"
14273646053,10405027,"2024-02-09 14:57:35",1,"10x12,12.5x8,12.5x10",886,16.66,2024-02-09,32,"Dumbbell Lateral Raise",427,136,1707489999,"0,0,0"
14301463953,10405027,"2024-02-11 21:08:11",1,"45x10,95x8,115x8,135x6,135x6",887,162,2024-02-11,12,"Barbell Squat",244,137,1707680760,
14301463954,10405027,"2024-02-11 21:08:11",1,"45x10,95x10,135x6,135x6",888,162,2024-02-11,93,"Barbell Deadlift",261,137,1707681654,
14301463955,10405027,"2024-02-11 21:08:11",1,"298x10,388x10,478x10,478x8",889,637.33,2024-02-11,132,"Machine Leg Press",242,137,1707683003,
14301463956,10405027,"2024-02-11 21:08:11",1,"80x12,90x8,90x8",890,114,2024-02-11,160,"Machine Leg Curl (Prone)",389,137,1707683971,
14301463958,10405027,"2024-02-11 21:08:11",1,"160x12,175x10,190x8",891,240.66,2024-02-11,216,"Machine Hip Abduction",246,137,1707684555,
14301463959,10405027,"2024-02-11 21:08:11",1,"160x12,175x8,175x6",892,224,2024-02-11,217,"Machine Hip Adduction",247,137,1707685009,
14357099532,10405027,"2024-02-15 14:51:51",1,"10x8,10x5,10x3",893,8,2024-02-13,47,Push-Up,317,138,1707839239,
14357099533,10405027,"2024-02-15 14:51:51",1,"45x10,85x8,95x3,90x4",894,107.66,2024-02-13,2,"Barbell Bench Press",312,138,1707839843,
14357099534,10405027,"2024-02-15 14:51:51",1,"85x8,91x6,91x6",895,109.2,2024-02-13,1262,"Machine Assisted Pull-Up",313,138,1707840783,
14357099535,10405027,"2024-02-15 14:51:51",1,"97x10,103x8,116x4",896,131.46,2024-02-13,1261,"Machine Assisted Dip",323,138,1707841411,
14357099536,10405027,"2024-02-15 14:51:51",1,"70x10,85x6,85x6",897,102,2024-02-13,86,"Cable Lat Pulldown (Wide Grip)",403,138,1707841971,
14357099537,10405027,"2024-02-15 14:51:51",1,"32.5x12,37.5x10",898,50,2024-02-13,159,"Cable Tricep Pushdown (Rope)",407,138,1707842657,
14357099538,10405027,"2024-02-15 14:51:51",1,"15x10,15x6,15x6",899,20,2024-02-13,106,"Dumbbell Incline Curl",466,138,1707843562,
14357099539,10405027,"2024-02-15 14:51:51",1,"12.5x12,12.5x8,12.5x10",900,17.5,2024-02-13,32,"Dumbbell Lateral Raise",427,138,1707843641,
14358412366,10405027,"2024-02-16 16:32:33",1,"45x10,95x10,135x6,135x8,135x6",901,171,2024-02-15,12,"Barbell Squat",244,139,1708008802,
14358412367,10405027,"2024-02-16 16:32:33",1,"45x10,95x10,115x10,115x8,115x8",902,153.33,2024-02-15,93,"Barbell Deadlift",261,139,1708009618,
14358412368,10405027,"2024-02-16 16:32:33",1,"130x12,145x12,160x8",903,203,2024-02-15,130,"Machine Leg Extension",243,139,1708011186,
14358412369,10405027,"2024-02-16 16:32:33",1,"90x12,100x6,100x6",904,125.99,2024-02-15,160,"Machine Leg Curl (Prone)",389,139,1708012307,
14358412370,10405027,"2024-02-16 16:32:33",1,"45x8,45x8",905,57,2024-02-15,1256,"Machine Single-Leg Extension",421,139,1708014561,
14374215429,10405027,"2024-02-16 16:32:21",1,"10x10,10x7,10x3",906,10,2024-02-16,47,Push-Up,317,140,1708097132,
14374215430,10405027,"2024-02-16 16:32:21",1,"45x10,85x6,85x6,85x4",907,102,2024-02-16,2,"Barbell Bench Press",312,140,1708097624,
14374215431,10405027,"2024-02-16 16:32:21",1,"85x8,91x6,97x4",908,109.93,2024-02-16,1262,"Machine Assisted Pull-Up",313,140,1708098282,
14374215432,10405027,"2024-02-16 16:32:21",1,"97x8,97x8,97x10",909,129.33,2024-02-16,1261,"Machine Assisted Dip",323,140,1708098338,
14374215433,10405027,"2024-02-16 16:32:21",1,"25x12,30x10,30x10",910,40,2024-02-16,1041,"Cable One-Arm Seated Row",465,140,1708099087,
14374215434,10405027,"2024-02-16 16:32:21",1,"17.5x10,17.5x8,17.5x6",911,23.33,2024-02-16,108,"Dumbbell Hammer Curl ",405,140,1708099788,
14374215435,10405027,"2024-02-16 16:32:21",1,"12.5x12,12.5x10,12.5x10",912,17.5,2024-02-16,32,"Dumbbell Lateral Raise",427,140,1708099880,
14374215436,10405027,"2024-02-16 16:32:21",1,"7.5x15,12.5x10,12.5x8",913,16.66,2024-02-16,225,"Cable One-Arm Tricep Pushdown (Reverse Grip)",408,140,1708100561,
14529967187,10405027,"2024-02-27 17:17:34",1,"10x8,10x8,10x3",914,8,2024-02-27,47,Push-Up,317,141,1709048214,
14529967188,10405027,"2024-02-27 17:17:34",1,"45x10,75x8,85x8,85x8,90x4",915,107.66,2024-02-27,2,"Barbell Bench Press",312,141,1709048585,
14529967189,10405027,"2024-02-27 17:17:34",1,"10x15,10x15,10x15",916,15,2024-02-27,32,"Dumbbell Lateral Raise",427,141,1709048866,
14529967190,10405027,"2024-02-27 17:17:34",1,"20x8,20x8,20x7",917,25.33,2024-02-27,48,"Dumbbell Seated Shoulder Press",315,141,1709049190,
14529967191,10405027,"2024-02-27 17:17:34",1,"22.5x12,27.5x5,27.5x6",918,33,2024-02-27,14,"Cable Cross-Over",415,141,1709050300,
14529967192,10405027,"2024-02-27 17:17:34",1,"25x12,25x12",919,35,2024-02-27,159,"Cable Tricep Pushdown (Rope)",407,141,1709051226,
14561355759,10405027,"2024-02-29 16:34:38",1,"45x10,95x10,135x8,135x7,135x5",920,171,2024-02-29,12,"Barbell Squat",244,142,1709218038,
14561355760,10405027,"2024-02-29 16:34:38",1,"45x10,95x10,115x8,115x6",921,145.66,2024-02-29,93,"Barbell Deadlift",261,142,1709218892,
14561355761,10405027,"2024-02-29 16:34:38",1,"130x12,145x8,145x8",922,183.66,2024-02-29,130,"Machine Leg Extension",243,142,1709219602,
14561355762,10405027,"2024-02-29 16:34:38",1,"80x12,90x8,90x8",923,114,2024-02-29,160,"Machine Leg Curl (Prone)",389,142,1709220142,
14561355763,10405027,"2024-02-29 16:34:38",1,"176x10,198x8,198x8",924,250.8,2024-02-29,386,"Barbell Hip Thrust",264,142,1709220860,
14575893388,10405027,"2024-03-01 15:15:58",1,"10x8,10x8,10x3",925,8,2024-03-01,47,Push-Up,317,143,1709300553,
14575893389,10405027,"2024-03-01 15:15:58",1,"45x10,85x8,90x4",926,107.66,2024-03-01,2,"Barbell Bench Press",312,143,1709301413,
14575893390,10405027,"2024-03-01 15:15:58",1,"12.5x15,12.5x12,12.5x12",927,18.75,2024-03-01,32,"Dumbbell Lateral Raise",427,143,1709302542,
14575893391,10405027,"2024-03-01 15:15:58",1,"85x8,91x6,97x5",928,113.16,2024-03-01,1262,"Machine Assisted Pull-Up",313,143,1709302637,
14575893392,10405027,"2024-03-01 15:15:58",1,"91x12,110x6,110x6",929,132,2024-03-01,1261,"Machine Assisted Dip",323,143,1709303332,
14575893393,10405027,"2024-03-01 15:15:58",1,"70x10,85x8,85x6",930,107.66,2024-03-01,86,"Cable Lat Pulldown (Wide Grip)",403,143,1709303963,
14575893394,10405027,"2024-03-01 15:15:58",1,"25x14,25x12",931,36.66,2024-03-01,159,"Cable Tricep Pushdown (Rope)",407,143,1709304603,
14575893395,10405027,"2024-03-01 15:15:58",1,"15x8,15x8,15x6",932,19,2024-03-01,106,"Dumbbell Incline Curl",466,143,1709305577,
14631974258,10405027,"2024-03-05 16:47:56",1,"10x10,10x6",933,10,2024-03-05,47,Push-Up,317,144,1709653221,
14631974259,10405027,"2024-03-05 16:47:56",1,"25x12,27.5x12,30x10",934,40,2024-03-05,26,"Dumbbell Bench Press",472,144,1709653584,
14631974261,10405027,"2024-03-05 16:47:56",1,"25x10,25x10,25x10",935,33.33,2024-03-05,31,"Dumbbell Incline Bench Press",402,144,1709654422,
14631974262,10405027,"2024-03-05 16:47:56",1,"22.5x12,27.5x8,27.5x8",936,34.83,2024-03-05,14,"Cable Cross-Over",415,144,1709655304,
14631974263,10405027,"2024-03-05 16:47:56",1,"25x14,25x12",937,36.66,2024-03-05,159,"Cable Tricep Pushdown (Rope)",407,144,1709656105,
14647746733,10405027,"2024-03-06 15:49:35",1,"45x10,95x10,115x10,135x6,135x5",938,162,2024-03-06,12,"Barbell Squat",244,145,1709735277,
14647746734,10405027,"2024-03-06 15:49:35",1,"45x10,95x10,115x8,115x6",939,145.66,2024-03-06,93,"Barbell Deadlift",261,145,1709736616,
14647746735,10405027,"2024-03-06 15:49:35",1,"298x10,388x10,438x10,478x8",940,605.46,2024-03-06,132,"Machine Leg Press",242,145,1709737409,
14647746736,10405027,"2024-03-06 15:49:35",1,"25x12,35x12,35x12",941,49,2024-03-06,1256,"Machine Single-Leg Extension",421,145,1709738879,
14647746737,10405027,"2024-03-06 15:49:35",1,"176x12,198x8,220x6",942,264,2024-03-06,386,"Barbell Hip Thrust",264,145,1709739893,
14664147351,10405027,"2024-03-07 16:28:53",1,"10x10,10x6,10x3",943,10,2024-03-07,47,Push-Up,317,146,1709823438,
14664147352,10405027,"2024-03-07 16:28:53",1,"45x12,65x12,75x6,75x6",944,91,2024-03-07,3,"Barbell Bent-Over Row",314,146,1709823810,
14664147353,10405027,"2024-03-07 16:28:53",1,"97x10,110x8,116x6",945,139.33,2024-03-07,1261,"Machine Assisted Dip",323,146,1709824402,
14664147354,10405027,"2024-03-07 16:28:53",1,"91x8,97x3,91x5",946,115.26,2024-03-07,1262,"Machine Assisted Pull-Up",313,146,1709824497,
14664147355,10405027,"2024-03-07 16:28:53",1,"85x8,85x8,85x5",947,107.66,2024-03-07,86,"Cable Lat Pulldown (Wide Grip)",403,146,1709825183,
14664147356,10405027,"2024-03-07 16:28:53",1,"30x8,30x10,30x8",948,40,2024-03-07,1041,"Cable One-Arm Seated Row",465,146,1709825726,
14664147357,10405027,"2024-03-07 16:28:53",1,"20x12,22.5x10,22.5x8",949,30,2024-03-07,48,"Dumbbell Seated Shoulder Press",315,146,1709826428,
14664147358,10405027,"2024-03-07 16:28:53",1,"15x8,15x5,15x5",950,19,2024-03-07,106,"Dumbbell Incline Curl",466,146,1709826957,
14664147359,10405027,"2024-03-07 16:28:53",1,"12.5x10,12.5x10",951,16.66,2024-03-07,225,"Cable One-Arm Tricep Pushdown (Reverse Grip)",408,146,1709827835,
14704667839,10405027,"2024-03-10 19:09:44",1,"45x10,95x10,135x5,135x5,115x8",952,157.5,2024-03-10,12,"Barbell Squat",244,147,1710094469,
14704667840,10405027,"2024-03-10 19:09:44",1,"45x10,65x10,75x10,85x8",953,107.66,2024-03-10,482,"Kettlebell Single-Leg Deadlift",447,147,1710095334,
14704667842,10405027,"2024-03-10 19:09:44",1,"198x10,220x8,220x8,242x5",954,282.33,2024-03-10,386,"Barbell Hip Thrust",264,147,1710096298,
14704667843,10405027,"2024-03-10 19:09:44",1,"298x10,388x10,478x10,528x5",955,637.33,2024-03-10,132,"Machine Leg Press",242,147,1710097075,
14733418568,10405027,"2024-03-12 15:25:20",1,"10x10,10x7,10x4",956,10,2024-03-12,47,Push-Up,317,148,1710253249,
14733418569,10405027,"2024-03-12 15:25:20",1,"45x10,85x8,90x4,90x4",957,107.66,2024-03-12,2,"Barbell Bench Press",312,148,1710253700,
14733418570,10405027,"2024-03-12 15:25:20",1,"22.5x12,27.5x12,27.5x8",958,38.5,2024-03-12,14,"Cable Cross-Over",415,148,1710255688,
14733418571,10405027,"2024-03-12 15:25:20",1,"27.5x15,27.5x12",959,41.25,2024-03-12,159,"Cable Tricep Pushdown (Rope)",407,148,1710256327,
14733418572,10405027,"2024-03-12 15:25:20",1,"12.5x12,12.5x12",960,17.5,2024-03-12,32,"Dumbbell Lateral Raise",427,148,1710256537,
14767023070,10405027,"2024-03-14 18:42:47",1,"45x10,75x10,85x10",961,113.33,2024-03-14,128,"Barbell Lunge",434,149,1710438483,
14767023071,10405027,"2024-03-14 18:42:47",1,"45x10,95x10,115x8,115x8",962,145.66,2024-03-14,93,"Barbell Deadlift",261,149,1710439137,
14767023072,10405027,"2024-03-14 18:42:47",1,"70x12,80x8,80x8,80x6",963,101.33,2024-03-14,160,"Machine Leg Curl (Prone)",389,149,1710439831,
14767023073,10405027,"2024-03-14 18:42:47",1,"145x12,160x10,160x10",964,213.33,2024-03-14,216,"Machine Hip Abduction",246,149,1710440521,
14767023074,10405027,"2024-03-14 18:42:47",1,"130x12,145x12,160x6",965,203,2024-03-14,217,"Machine Hip Adduction",247,149,1710440863,
14779151204,10405027,"2024-03-15 13:59:11",1,"45x12,65x12,70x8,70x8",966,91,2024-03-15,3,"Barbell Bent-Over Row",314,150,1710506741,
14779151205,10405027,"2024-03-15 13:59:11",1,"86x5,86x5,86x5",967,100.33,2024-03-15,1262,"Machine Assisted Pull-Up",313,150,1710507519,
14779151206,10405027,"2024-03-15 13:59:11",1,"91x10,97x8,97x8",968,122.86,2024-03-15,1261,"Machine Assisted Dip",323,150,1710507590,
14779151207,10405027,"2024-03-15 13:59:11",1,"55x12,70x8,70x8",969,88.66,2024-03-15,21,"Cable Seated Row",404,150,1710508339,
14779151208,10405027,"2024-03-15 13:59:11",1,"20x12,22.5x10,22.5x10",970,30,2024-03-15,48,"Dumbbell Seated Shoulder Press",315,150,1710508781,
14779151209,10405027,"2024-03-15 13:59:11",1,"15x10,15x8,15x6",971,20,2024-03-15,106,"Dumbbell Incline Curl",466,150,1710509318,
14779151210,10405027,"2024-03-15 13:59:11",1,"12.5x12,12.5x10",972,17.5,2024-03-15,225,"Cable One-Arm Tricep Pushdown (Reverse Grip)",408,150,1710510028,
14779151211,10405027,"2024-03-15 13:59:11",1,"27.5x10,27.5x8,27.5x8",973,36.66,2024-03-15,825,"Cable One-Arm Lat Pulldown",409,150,1710510491,
14807214207,10405027,"2024-03-17 19:37:45",1,"10x6,10x5,10x2",974,6,2024-03-17,47,Push-Up,317,151,1710699508,
14807214208,10405027,"2024-03-17 19:37:45",1,"45x10,85x8,90x5,90x5",975,107.66,2024-03-17,2,"Barbell Bench Press",312,151,1710700190,
14807214209,10405027,"2024-03-17 19:37:45",1,"70x10,85x8,85x8",976,107.66,2024-03-17,86,"Cable Lat Pulldown (Wide Grip)",403,151,1710701269,
14807214210,10405027,"2024-03-17 19:37:45",1,"86x6,86x6,91x4",977,103.2,2024-03-17,1262,"Machine Assisted Pull-Up",313,151,1710701818,
14807214211,10405027,"2024-03-17 19:37:45",1,"91x10,97x8,103x5",978,122.86,2024-03-17,1261,"Machine Assisted Dip",323,151,1710702321,
14807214212,10405027,"2024-03-17 19:37:45",1,"70x12,75x8,75x8",979,98,2024-03-17,21,"Cable Seated Row",404,151,1710702802,
14807214213,10405027,"2024-03-17 19:37:45",1,"45x4,45x6,45x6",980,54,2024-03-17,10,"Barbell Shoulder Press",478,151,1710703464,
14837622239,10405027,"2024-03-19 15:40:20",1,"45x10,95x10,135x8,135x6,135x6",981,171,2024-03-19,12,"Barbell Squat",244,152,1710857435,
14837622240,10405027,"2024-03-19 15:40:20",1,"45x10,95x10,135x6,135x8",982,171,2024-03-19,93,"Barbell Deadlift",261,152,1710859111,
14837622241,10405027,"2024-03-19 15:40:20",1,"298x10,388x10,478x8,528x5",983,616,2024-03-19,132,"Machine Leg Press",242,152,1710860414,
14837622242,10405027,"2024-03-19 15:40:20",1,"85x8,85x8,90x6",984,108,2024-03-19,160,"Machine Leg Curl (Prone)",389,152,1710861921,
